SIREN;NIC 
842984965;17
842991101;10
842991101;10
842991101;28
842997439;18
842997439;18
843000126;14
843000126;14
843000605;17
843003807;16
843003807;16
843007741;13
843007741;13
843012048;16
843012048;16
843012998;12
843029182;14
843029182;14
843042797;12
843042797;12
843048778;16
843048778;16
843051483;17
843051483;25
843052010;25
843058785;18
843058785;18
843062878;15
843062878;15
843065681;10
843065681;10
843076076;10
843076076;10
843083148;18
843103847;11
843103847;29
843105982;14
843105982;14
843109083;17
843123076;13
843123076;13
843123423;17
843123423;17
843129628;15
843129628;15
843130428;17
843131145;16
843131145;16
843133919;12
843133919;12
843135039;17
843135039;17
843137373;26
843137373;26
843138215;10
843138215;10
843138512;10
843138512;10
843139452;18
843139452;18
843141151;12
843141151;12
843142217;10
843144122;10
843144122;10
843161381;10
843167966;12
843167966;12
843168261;17
843170648;11
843185265;17
843185265;17
843185596;15
843185851;14
843191933;12
843196478;13
843199449;11
843199936;17
843199936;17
843200163;15
843200163;15
843206319;17
843206319;17
843206707;13
843206707;13
843214834;15
843214834;15
843216987;19
843216987;19
843228685;15
843228685;15
843234865;15
843235623;17
843235623;17
843236522;10
843236522;10
843237710;10
843237710;10
843237710;28
843256637;11
843256637;11
843262148;11
843262148;11
843271370;10
843285826;15
843291352;14
843291352;14
843292723;15
843295221;17
843295221;17
843295221;25
843295221;25
843295221;33
843295221;33
843295221;41
843295221;41
843295221;58
843301623;16
843301623;16
843303447;18
843303447;18
843306234;17
843309592;15
843309592;15
843309592;23
843309592;23
843309824;12
843309824;12
843313891;15
843313891;15
843316878;27
843316878;27
843322892;12
843322892;12
843325465;14
843325465;14
843328618;15
843331844;12
843331844;12
843339029;12
843343732;15
843343732;15
843346925;12
843346925;12
843349184;13
843349184;13
843359399;14
843359399;14
843360785;11
843360785;11
843363110;19
843363110;19
843364191;18
843364191;18
843364852;15
843372228;18
843372228;18
843374653;15
843374653;15
843377193;19
843377193;19
843378324;19
843378324;19
843380569;15
843380569;23
843383712;18
843383712;18
843385485;19
843385485;19
843386558;12
843386558;12
843387721;15
843387721;15
843390394;16
843391178;12
843391178;12
843395963;13
843412800;16
843412800;16
843419052;17
843422205;16
843422205;16
843433020;16
843433020;24
843435546;18
843435546;18
843437591;12
843437591;12
843437948;14
843437948;14
843439787;14
843439787;14
843446311;14
843446311;14
843447061;14
843447061;14
843447913;16
843447913;16
843449240;12
843449620;15
843449620;15
843449703;19
843449703;19
843451220;19
843451220;19
843451386;18
843451386;18
843452947;16
843452947;16
843453895;16
843453895;16
843459173;12
843459173;12
843469180;15
843482233;15
843482233;15
843486911;20
843486911;20
843488305;15
843488305;15
843490046;11
843490046;11
843490392;19
843490392;19
843490996;17
843490996;17
843491242;15
843491242;15
843495904;16
843495904;16
843497744;14
843497744;14
843501198;17
843503954;29
843503954;29
843509266;14
843509266;22
843511254;16
843511254;16
843513011;18
843518325;17
843518325;17
843522632;10
843525825;17
843525825;17
843529157;11
843529157;11
843530296;14
843530296;14
843531559;14
843531559;14
843534108;17
843534108;17
843534991;16
843534991;16
843547357;15
843547357;15
843547753;15
843547753;15
843549221;11
843549221;11
843550419;17
843550419;17
843551649;18
843552803;28
843557893;16
843557893;16
843568148;12
843568148;12
843568148;20
843569955;19
843569955;19
843570748;15
843570748;15
843573460;14
843573460;14
843573460;22
843575994;10
843575994;10
843579012;17
843579012;25
843579012;25
843579178;16
843579178;16
843581810;10
843581810;10
843583071;25
843583071;25
843585712;14
843585712;14
843586710;17
843586710;17
843586942;16
843586942;16
843590662;14
843590662;14
843603481;14
843603481;14
843607326;17
843611179;14
843611179;14
843614629;15
843614629;15
843614934;19
843614934;19
843614975;12
843614975;12
843632993;13
843636143;11
843638487;10
843638487;10
843651480;17
843651480;17
843653742;18
843653742;26
843659384;13
843664079;12
843664079;12
843666033;17
843666033;17
843672361;14
843672361;14
843685967;13
843689977;18
843689977;26
843697509;19
843697509;19
843703125;16
843703125;16
843714692;12
843720244;14
843720244;14
843721390;14
843721390;14
843723701;10
843723701;10
843723917;12
843723917;12
843723917;20
843725359;15
843725359;15
843729583;16
843729583;16
843733338;19
843733338;19
843734849;14
843745068;18
843745761;18
843745761;26
843750423;17
843750423;17
843759424;16
843759424;16
843760885;15
843760885;15
843762469;16
843762469;16
843763749;10
843763749;10
843776865;19
843776865;19
843777574;16
843777574;16
843781063;14
843787383;10
843788811;19
843788811;19
843792656;12
843796624;16
843798117;19
843798117;19
843798703;16
843798703;16
843805250;19
843805250;19
843805474;15
843805474;15
843806894;13
843807678;19
843808759;16
843809831;12
843815010;15
843815010;15
843823550;10
843823550;10
843832312;14
843832312;14
843839226;19
843839226;19
843841164;18
843841164;26
843841602;17
843841602;17
843842832;19
843842832;19
843844739;14
843844739;14
843846122;11
843846122;11
843848151;18
843848151;18
843856402;14
843856402;14
843862954;16
843862954;16
843869835;10
843870130;13
843870130;13
843872102;10
843872102;10
843875899;18
843875899;18
843879032;12
843879032;12
843880592;12
843883802;12
843886391;13
843886391;13
843889577;14
843889577;14
843900838;15
843900838;15
843901687;15
843901687;15
843903162;17
843903162;17
843905571;17
843905571;17
843914730;18
843917998;18
843917998;18
843918905;12
843918905;12
843920281;14
843920281;14
843921677;12
843921677;12
843921800;10
843921800;10
843925181;11
843925181;11
843928359;10
843928359;10
843929126;12
843930595;15
843930595;15
843930629;12
843930629;12
843931379;13
843931379;13
843934605;18
843934605;18
843938077;16
843938077;16
843939091;16
843939091;16
843939463;17
843939463;17
843941717;12
843941717;12
843943507;15
843943507;15
843943960;16
843943960;16
843945916;16
843945916;16
843951591;18
843951591;18
843954538;16
843954918;10
843954918;10
843955543;15
843957861;19
843957861;19
843957986;14
843957986;14
843958810;15
843958810;15
843960287;12
843960378;19
843960378;19
843961855;15
843961855;15
843963885;10
843963885;10
843964305;18
843964362;19
843965963;13
843969445;17
843969445;17
843972035;11
843972035;11
843972753;19
843972753;19
843973868;14
843974247;10
843974247;10
843977372;13
843977372;13
843978024;19
843978446;14
843982331;12
843982331;12
843991225;15
843991225;15
843997875;11
843997875;29
843998345;22
844000935;16
844000935;16
844007195;10
844007195;10
844008979;16
844008979;16
844009100;18
844009100;18
844013771;10
844015644;17
844017533;10
844019091;17
844020743;10
844020743;10
844020941;10
844020941;10
844024760;10
844024760;10
844030684;14
844030684;14
844031831;10
844031831;10
844034991;19
844034991;19
844035444;18
844035444;18
844036202;19
844036202;19
844040113;12
844040113;12
844040832;17
844040832;17
844045757;11
844045757;11
844045948;16
844045948;16
844046706;17
844046706;17
844047654;18
844047654;18
844048397;13
844048397;13
844048694;13
844048694;13
844049213;11
844049361;18
844049361;18
844049544;19
844049544;19
844056200;18
844056200;18
844057455;17
844057455;17
844059246;18
844059246;18
844059998;14
844060632;16
844060632;16
844065193;14
844065193;14
844078741;15
844078782;19
844079467;16
844079467;16
844079681;12
844079681;12
844081463;29
844081463;37
844081554;17
844081554;17
844082966;12
844082966;12
844086454;15
844086751;14
844086819;19
844086819;19
844087155;17
844087155;17
844088260;14
844094185;15
844094185;15
844095364;15
844095497;13
844095497;13
844096024;14
844096024;14
844098905;12
844098905;12
844106906;28
844109488;16
844111013;18
844111013;18
844111070;18
844111070;18
844113530;19
844113530;19
844115022;15
844119651;17
844119651;17
844120451;19
844120865;10
844120865;10
844122978;19
844122978;19
844123075;13
844123075;13
844124065;13
844125641;10
844125641;10
844130658;17
844130658;17
844134775;15
844134775;15
844142802;17
844147439;13
844149336;19
844150185;16
844150615;12
844150649;11
844150649;11
844151134;13
844151134;13
844151183;10
844151258;10
844151258;10
844151308;13
844151308;13
844151472;17
844151811;16
844151894;12
844152199;15
844152728;11
844152801;16
844153437;18
844154856;18
844154856;18
844155382;14
844155382;14
844155515;19
844156307;10
844157040;16
844157040;16
844157420;10
844157834;12
844158550;13
844158550;13
844158980;12
844159061;10
844159467;19
844159848;10
844160531;19
844160820;16
844160846;11
844160853;17
844161208;13
844161224;10
844161273;17
844161406;13
844161752;10
844161968;12
844161976;15
844161976;15
844162206;16
844162206;16
844162404;17
844162404;17
844162495;15
844162495;15
844162719;18
844162875;18
844162917;18
844163915;11
844164418;15
844164830;11
844165431;17
844165589;12
844165803;17
844165803;17
844165845;18
844165902;17
844165993;16
844166215;13
844166819;12
844167270;17
844167270;17
844167536;11
844167999;11
844168054;14
844168153;14
844168708;15
844168807;15
844169037;18
844169078;12
844169086;15
844169185;15
844169342;12
844169441;12
844169532;18
844170704;10
844172288;12
844172288;12
844177576;15
844177709;12
844177774;16
844178145;18
844178301;17
844178301;17
844178434;16
844178491;16
844178731;15
844179135;18
844179259;16
844179291;19
844179333;19
844179515;11
844179622;15
844179671;12
844179895;17
844180083;17
844180372;14
844180521;16
844180794;19
844180976;12
844181719;15
844181727;18
844182071;10
844182501;16
844182790;15
844183285;15
844183392;19
844183483;16
844183616;11
844183640;11
844183657;15
844183863;19
844183913;12
844183939;17
844184028;18
844184093;12
844184150;10
844184192;12
844184242;15
844184317;15
844184341;15
844184432;12
844184473;16
844184499;11
844184507;11
844184614;15
844184655;18
844184705;11
844184788;17
844184812;15
844184960;12
844185025;13
844185041;10
844185124;14
844185140;10
844185181;14
844185231;17
844185314;11
844185520;13
844185694;16
844185702;17
844185744;19
844185868;16
844186007;10
844186106;10
844186163;11
844186197;19
844186247;12
844186379;13
844186429;16
844186437;19
844186536;18
844186585;15
844186700;10
844186734;19
844186742;12
844186759;16
844186775;12
844186783;16
844187054;11
844187104;14
844187179;16
844187245;15
844187310;17
844187385;19
844187518;15
844187708;12
844187757;19
844187856;19
844187864;13
844188128;12
844188177;19
844188185;12
844188458;13
844188482;13
844188516;18
844188524;12
844188557;12
844188672;19
844188797;14
844188912;19
844189001;10
844189209;19
844189225;15
844189282;16
844189357;16
844189381;16
844189431;19
844189449;11
844189456;16
844189498;18
844189555;15
844189696;17
844189720;15
844189886;14
844189977;11
844190082;17
844190108;10
844190116;13
844190132;10
844190165;10
844190249;12
844190389;16
844190454;18
844190504;10
844190561;10
844190678;12
844190694;19
844190702;10
844190710;13
844190728;15
844190801;10
844190942;12
844190975;12
844191007;13
844191015;16
844191056;10
844191106;13
844191163;14
844191221;10
844191288;19
844191304;14
844191346;15
844191353;11
844191361;14
844191437;12
844191460;14
844191478;16
844191502;13
844191536;11
844191577;15
844191593;12
844191601;13
844191700;13
844191718;15
844191726;18
844191759;19
844191973;16
844191981;19
844191981;19
844191999;11
844192138;15
844192161;17
844192187;12
844192401;17
844192500;16
844192641;18
844192781;12
844192799;14
844192807;15
844192849;17
844192856;12
844192906;15
844192930;15
844192948;17
844192997;14
844193037;18
844193045;11
844193060;10
844193086;15
844193094;19
844193151;17
844193185;15
844193268;19
844193375;12
844193425;15
844193474;13
844193516;11
844193532;18
844193565;18
844193581;15
844193599;17
844193615;11
844193755;15
844193805;18
844193862;19
844193896;17
844193979;11
844193995;17
844194019;15
844194084;19
844194134;12
844194142;15
844194159;19
844194183;19
844194217;15
844194233;12
844194258;19
844194290;12
844194316;15
844194340;15
844194381;19
844194407;12
844194431;12
844194456;19
844194464;13
844194480;19
844194498;11
844194555;18
844194563;12
844194571;15
844194589;17
844194696;10
844194787;17
844194803;12
844194811;15
844194829;17
844194886;17
844194894;11
844194928;17
844194936;10
844194944;14
844194977;14
844194985;17
844195057;14
844195073;11
844195107;17
844195115;10
844195123;14
844195164;18
844195198;16
844195214;11
844195222;14
844195289;13
844195339;16
844195347;19
844195362;18
844195396;16
844195412;11
844195503;17
844195537;15
844195552;14
844195594;16
844195602;17
844195628;12
844195636;15
844195644;19
844195677;19
844195701;17
844195719;19
844195735;15
844195743;19
844195768;16
844195826;12
844195875;19
844195909;16
844195925;12
844195966;16
844195974;10
844195982;13
844195990;16
844196006;10
844196048;12
844196055;17
844196063;11
844196105;10
844196147;12
844196162;11
844196196;19
844196204;11
844196253;18
844196261;11
844196287;16
844196303;11
844196311;14
844196329;16
844196386;16
844196394;10
844196402;11
844196428;16
844196436;19
844196469;10
844196477;13
844196501;10
844196519;12
844196568;19
844196584;16
844196592;19
844196626;15
844196634;19
844196667;19
844196675;12
844196709;19
844196725;15
844196881;16
844196980;16
844197061;14
844197079;16
844197095;12
844197129;19
844197160;14
844197178;16
844197194;13
844197202;14
844197210;17
844197228;19
844197251;11
844197343;16
844197350;11
844197376;16
844197376;24
844197426;19
844197442;16
844197475;16
844197483;10
844197517;15
844197582;19
844197608;12
844197616;15
844197624;19
844197657;19
844197715;15
844197723;19
844197731;12
844197749;14
844197780;19
844197822;19
844197848;14
844197863;13
844197889;18
844197905;12
844197913;16
844197954;10
844197962;13
844197970;16
844197996;11
844198010;10
844198028;12
844198036;15
844198051;14
844198085;12
844198093;16
844198127;12
844198184;13
844198192;16
844198200;17
844198226;12
844198267;16
844198283;13
844198341;19
844198358;13
844198374;10
844198390;16
844198408;16
844198465;16
844198473;10
844198531;15
844198564;16
844198564;24
844198598;14
844198614;19
844198630;15
844198655;12
844198663;16
844198689;11
844198705;15
844198713;19
844198747;17
844198762;16
844198770;19
844198788;11
844198820;12
844198853;13
844198861;16
844198887;11
844198895;14
844198937;14
844198952;13
844198978;18
844198986;11
844198994;15
844199000;10
844199000;28
844199018;12
844199026;15
844199042;12
844199067;19
844199075;12
844199083;16
844199117;12
844199125;15
844199133;19
844199158;16
844199174;13
844199216;12
844199273;13
844199281;16
844199299;18
844199307;19
844199331;19
844199349;11
844199349;11
844199356;16
844199364;10
844199372;13
844199406;19
844199414;13
844199430;19
844199448;11
844199455;16
844199463;10
844199489;15
844199505;18
844199547;10
844199596;17
844199638;17
844199661;19
844199679;11
844199687;14
844199711;12
844199760;19
844199778;11
844199802;19
844199828;14
844199893;18
844199919;11
844199968;18
844199976;11
844199984;15
844200006;14
844200014;18
844200022;11
844200048;16
844200071;18
844200105;14
844200113;18
844200147;16
844200170;18
844200188;10
844200188;28
844200204;15
844200212;18
844200220;11
844200238;13
844200253;12
844200287;10
844200303;15
844200311;18
844200329;10
844200352;12
844200386;10
844200394;14
844200410;18
844200444;17
844200493;14
844200527;19
844200550;11
844200576;16
844200626;19
844200642;16
844200675;16
844200683;10
844200725;19
844200741;16
844200774;17
844200808;13
844200824;10
844200832;13
844200840;16
844200857;10
844200865;13
844200899;12
844200907;13
844200915;16
844200923;10
844200931;13
844200949;15
844200972;17
844201004;18
844201012;11
844201020;14
844201038;16
844201079;10
844201087;13
844201095;16
844201160;18
844201178;10
844201194;17
844201202;18
844201210;11
844201228;13
844201236;16
844201244;10
844201301;18
844201327;13
844201350;15
844201368;17
844201368;25
844201384;14
844201434;17
844201467;17
844201475;10
844201509;16
844201525;12
844201533;16
844201582;13
844201590;16
844201632;16
844201665;16
844201681;13
844201715;19
844201715;27
844201723;13
844201764;17
844201798;15
844201814;10
844201848;18
844201889;12
844201905;16
844201921;13
844201939;15
844201954;14
844201962;17
844201970;10
844201996;15
844202010;14
844202077;13
844202085;16
844202101;11
844202119;13
844202127;16
844202192;10
844202226;16
844202242;13
844202259;17
844202309;10
844202333;10
844202382;17
844202408;10
844202432;10
844202440;13
844202523;16
844202549;11
844202572;13
844202630;19
844202671;13
844202689;15
844202721;16
844202770;13
844202986;15
844203000;14
844203018;16
844203026;19
844203034;13
844203042;16
844203059;10
844203059;28
844203067;13
844203067;21
844203075;16
844203083;10
844203091;13
844203109;13
844203117;16
844203125;19
844203125;27
844203133;13
844203141;16
844203141;24
844203158;10
844203166;13
844203174;17
844203174;25
844203182;10
844203224;10
844203273;17
844203307;13
844203323;10
844203356;10
844203364;14
844203406;13
844203422;10
844203455;10
844203463;14
844203471;17
844203497;12
844203513;16
844203521;19
844203547;14
844203554;10
844203562;13
844203570;16
844203588;18
844203638;11
844203653;10
844203687;18
844203695;11
844203711;16
844203737;11
844203778;15
844203869;12
844203885;18
844203893;12
844203927;18
844203943;15
844203950;10
844203976;15
844204057;13
844204107;16
844204123;13
844204131;16
844204164;17
844204164;25
844204198;15
844204305;16
844204347;18
844204362;17
844204370;10
844204396;15
844204404;17
844204479;19
844204487;12
844204511;19
844204578;18
844204594;15
844204628;11
844204719;18
844204743;18
844204768;15
844204776;18
844204842;18
844204883;12
844204891;15
844205062;12
844205104;12
844205138;10
844205146;13
844205211;15
844205237;10
844205377;14
844205435;10
844205484;18
844205500;11
844205518;13
844205658;17
844205757;17
844205773;14
844205823;17
844205849;12
844205922;17
844205955;17
844206029;10
844206110;18
844206136;13
844206177;17
844206284;11
844206367;14
844206417;17
844206516;16
844206607;13
844206672;17
844206763;14
844206789;19
844206870;17
844207142;10
844207167;17
844207290;17
844207308;17
844207316;10
844207407;17
844207456;14
844207480;14
844207548;18
844207613;10
844207704;17
844207803;17
844207878;19
844207902;17
844207910;10
844207951;14
844208058;17
844208108;10
844208165;10
844208199;19
844208264;11
844208389;16
844208397;19
844208504;10
844208611;13
844208710;13
844208736;18
844208785;15
844208900;10
844208942;12
844208967;19
844209049;15
844209056;10
844209064;14
844209098;12
844209163;14
844209213;17
844209221;10
844209254;11
844209262;14
844209270;17
844209288;19
844209304;14
844209312;17
844209338;12
844209346;15
844209387;19
844209395;12
844209411;17
844209437;12
844209452;11
844209460;14
844209478;16
844209486;19
844209502;13
844209536;11
844209544;15
844209569;12
844209577;15
844209585;18
844209619;15
844209643;15
844209650;10
844209684;19
844209692;12
844209700;13
844209734;12
844209791;12
844209809;12
844209817;15
844209825;18
844209833;12
844209866;12
844209924;19
844209957;19
844209965;12
844209999;11
844210013;18
844210021;11
844210047;16
844210054;12
844210062;15
844210070;18
844210088;10
844210096;13
844210112;18
844210120;11
844210161;15
844210195;13
844210203;15
844210211;18
844210237;13
844210245;16
844210252;12
844210278;17
844210286;10
844210302;15
844210336;13
844210369;14
844210377;17
844210385;10
844210393;14
844210419;17
844210427;10
844210435;13
844210468;14
844210500;14
844210518;16
844210526;19
844210583;10
844210666;13
844210724;10
844210765;13
844210773;17
844210781;10
844210799;12
844210807;13
844210815;16
844210831;13
844210880;10
844210898;12
844210906;13
844210914;17
844210930;13
844210948;15
844210955;10
844210963;14
844211003;18
844211011;11
844211029;13
844211045;19
844211078;10
844211086;13
844211094;17
844211102;18
844211110;11
844211169;17
844211193;17
844211201;18
844211219;10
844211243;10
844211276;10
844211284;14
844211300;18
844211318;10
844211375;10
844211391;17
844211425;13
844211441;10
844211458;14
844211466;17
844211474;11
844211482;14
844211490;17
844211508;16
844211516;19
844211524;13
844211532;16
844211565;16
844211581;13
844211599;15
844211615;19
844211656;13
844211698;15
844211714;10
844211763;17
844211789;12
844211821;13
844211839;15
844211847;18
844211888;12
844211920;13
844211938;15
844211946;18
844211953;14
844211961;17
844211979;19
844211987;12
844211995;15
844212001;11
844212035;19
844212043;13
844212050;18
844212118;13
844212126;16
844212183;17
844212233;10
844212258;17
844212274;14
844212282;17
844212308;10
844212316;13
844212324;17
844212357;17
844212365;10
844212373;14
844212381;17
844212399;19
844212407;10
844212415;13
844212449;12
844212456;17
844212480;17
844212498;19
844212506;19
844212514;13
844212555;16
844212563;10
844212571;13
844212589;15
844212605;19
844212613;13
844212621;16
844212639;18
844212647;11
844212654;17
844212662;10
844212670;13
844212688;15
844212696;18
844212712;13
844212738;18
844212746;11
844212753;17
844212761;10
844212795;18
844212803;10
844212829;15
844212845;11
844212860;10
844212878;12
844212894;19
844212902;10
844212910;13
844212928;15
844212936;18
844212969;19
844212985;15
844213009;13
844213017;16
844213058;10
844213066;13
844213066;21
844213074;17
844213090;13
844213116;16
844213124;10
844213132;13
844213140;16
844213157;10
844213173;17
844213181;10
844213199;12
844213207;13
844213223;10
844213231;13
844213249;15
844213256;10
844213264;14
844213272;17
844213280;10
844213322;10
844213330;13
844213348;15
844213355;10
844213439;12
844213447;15
844213454;11
844213462;14
844213470;17
844213488;19
844213504;13
844213538;11
844213561;13
844213579;15
844213587;18
844213595;11
844213603;13
844213611;16
844213629;18
844213637;11
844213645;14
844213652;10
844213660;13
844213678;15
844213686;18
844213694;12
844213744;15
844213769;12
844213793;12
844213801;13
844213819;15
844213827;18
844213835;11
844213843;15
844213884;19
844213892;12
844213918;15
844213934;12
844213942;15
844213959;19
844213967;12
844213983;19
844213991;12
844214007;16
844214023;13
844214056;13
844214064;17
844214098;15
844214114;10
844214130;16
844214171;10
844214189;12
844214205;16
844214247;18
844214254;14
844214288;12
844214296;15
844214304;17
844214312;10
844214320;13
844214361;17
844214387;12
844214403;17
844214411;10
844214429;12
844214437;15
844214460;17
844214478;19
844214551;13
844214569;15
844214577;18
844214585;11
844214684;12
844214700;16
844214718;18
844214726;11
844214734;15
844214742;18
844214767;15
844214775;18
844214791;15
844214809;15
844214817;18
844214825;11
844214866;15
844214874;19
844214882;12
844214890;15
844214908;15
844214916;18
844214924;12
844214932;15
844214940;18
844214973;19
844214999;14
844215004;12
844215012;15
844215020;18
844215038;10
844215046;13
844215061;12
844215079;14
844215129;17
844215145;13
844215186;17
844215194;11
844215210;15
844215228;17
844215236;10
844215244;14
844215269;11
844215277;14
844215285;17
844215301;12
844215319;14
844215327;17
844215335;10
844215343;14
844215350;19
844215376;14
844215384;18
844215392;11
844215400;12
844215418;14
844215434;11
844215442;14
844215459;18
844215467;11
844215475;14
844215483;18
844215509;10
844215517;13
844215525;16
844215566;10
844215590;10
844215616;13
844215624;17
844215657;17
844215665;10
844215681;17
844215707;10
844215715;13
844215723;17
844215749;12
844215756;17
844215780;17
844215798;19
844215848;12
844215863;11
844215871;14
844215889;16
844215913;14
844215921;17
844215939;19
844215954;18
844215962;11
844215988;16
844215996;19
844216044;17
844216051;12
844216069;14
844216101;15
844216150;12
844216168;14
844216200;15
844216234;14
844216242;17
844216267;14
844216275;17
844216283;11
844216291;14
844216309;14
844216317;17
844216333;14
844216341;17
844216366;14
844216374;18
844216382;11
844216457;11
844216465;14
844216481;11
844216523;10
844216549;15
844216556;10
844216572;17
844216598;12
844216606;13
844216622;10
844216630;13
844216655;10
844216671;17
844216689;19
844216697;12
844216705;13
844216713;17
844216754;11
844216770;17
844216788;19
844216796;12
844216820;10
844216838;12
844216846;15
844216853;11
844216861;14
844216879;16
844216887;19
844216911;17
844216929;19
844216945;15
844216986;19
844216994;13
844217000;18
844217018;10
844217026;13
844217042;10
844217059;14
844217075;10
844217083;14
844217091;17
844217117;10
844217125;13
844217133;17
844217158;14
844217174;11
844217190;17
844217216;10
844217224;14
844217265;17
844217299;16
844217307;17
844217331;17
844217349;19
844217356;14
844217398;16
844217455;14
844217489;13
844217554;14
844217562;17
844217570;10
844217596;15
844217620;13
844217653;14
844217661;17
844217760;17
844217786;12
844217794;16
844217810;10
844217836;15
844217844;19
844217851;14
844217877;19
844217885;12
844217901;17
844217919;19
844217927;12
844217943;19
844217968;16
844217984;13
844218024;17
844218032;10
844218040;13
844218065;10
844218073;14
844218099;19
844218115;13
844218123;17
844218131;10
844218149;12
844218156;17
844218214;14
844218222;17
844218230;10
844218248;12
844218255;17
844218289;16
844218297;19
844218321;17
844218339;19
844218347;12
844218354;18
844218370;14
844218388;16
844218396;19
844218404;11
844218412;14
844218420;17
844218446;12
844218461;11
844218479;13
844218495;19
844218529;15
844218537;18
844218560;10
844218578;12
844218594;19
844218636;18
844218644;12
844218651;17
844218677;12
844218685;15
844218735;18
844218784;16
844218792;19
844218834;19
844218842;12
844218842;20
844218859;16
844218875;12
844218883;16
844218909;19
844218917;12
844218933;19
844218941;12
844218958;16
844218974;13
844218982;16
844219022;10
844219048;15
844219055;10
844219063;14
844219071;17
844219097;12
844219105;13
844219121;10
844219139;12
844219154;11
844219162;14
844219170;17
844219196;12
844219204;14
844219212;17
844219220;10
844219246;15
844219261;14
844219279;16
844219295;12
844219329;19
844219337;12
844219360;14
844219394;13
844219436;12
844219451;11
844219519;15
844219527;18
844219550;10
844219576;15
844219584;19
844219618;15
844219634;12
844219659;19
844219675;15
844219691;12
844219733;12
844219741;15
844219790;12
844219816;15
844219824;19
844219832;12
844219865;12
844219873;16
844219899;11
844219907;12
844219949;14
844219956;19
844219964;13
844219972;16
844219998;11
844220004;15
844220020;11
844220038;13
844220046;16
844220053;12
844220061;15
844220103;15
844220111;18
844220129;10
844220145;16
844220152;12
844220160;15
844220178;17
844220202;15
844220236;13
844220244;17
844220251;12
844220277;17
844220319;17
844220327;10
844220343;17
844220376;17
844220400;15
844220418;17
844220434;14
844220442;17
844220475;17
844220483;11
844220525;19
844220541;16
844220558;10
844220566;13
844220616;16
844220632;13
844220640;16
844220665;13
844220699;12
844220707;13
844220798;12
844220806;13
844220814;17
844220871;17
844220889;19
844220913;17
844220921;10
844220939;12
844220988;19
844220996;12
844221002;18
844221010;11
844221044;10
844221051;15
844221093;17
844221127;13
844221135;16
844221143;10
844221150;15
844221176;10
844221184;14
844221200;18
844221234;17
844221242;10
844221259;14
844221309;17
844221341;10
844221424;14
844221440;10
844221457;14
844221465;17
844221481;14
844221499;16
844221549;18
844221580;13
844221598;15
844221606;16
844221614;10
844221648;18
844221663;17
844221663;25
844221697;15
844221697;23
844221747;18
844221838;15
844221846;18
844221887;12
844221903;17
844221911;10
844221945;18
844221994;16
844222026;16
844222042;13
844222075;13
844222091;10
844222133;10
844222141;13
844222174;14
844222182;17
844222224;17
844222224;25
844222232;10
844222240;13
844222265;10
844222299;19
844222315;13
844222331;10
844222356;17
844222364;11
844222406;10
844222471;14
844222513;13
844222521;16
844222554;17
844222562;10
844222588;15
844222646;11
844222711;13
844222737;18
844222752;17
844222794;19
844222802;10
844222851;17
844222851;25
844222885;15
844222901;10
844222927;15
844222943;12
844222984;16
844223008;13
844223032;13
844223040;16
844223040;24
844223057;10
844223073;17
844223107;13
844223115;16
844223123;10
844223131;13
844223156;10
844223164;14
844223164;22
844223172;17
844223206;13
844223214;17
844223222;10
844223263;14
844223297;12
844223305;13
844223305;21
844223313;17
844223313;25
844223339;12
844223347;15
844223354;11
844223396;12
844223404;14
844223438;12
844223461;14
844223560;13
844223586;18
844223602;13
844223610;16
844223628;18
844223669;12
844223677;15
844223685;18
844223792;12
844223859;19
844224048;18
844224097;15
844224212;10
844224311;10
844224329;12
844224568;15
844224618;18
844224949;17
844225037;10
844225060;12
844225177;14
844225193;11
844225243;14
844225243;22
844225292;11
844225300;12
844225441;14
844225599;19
844225722;17
844225748;12
844225896;19
844225938;19
844225995;19
844226027;10
844226043;17
844226100;15
844226142;17
844226159;11
844226233;14
844226266;14
844226332;14
844226340;17
844226407;14
844226449;16
844226480;11
844226498;13
844226639;12
844226662;14
844226670;17
844226696;12
844226738;12
844226787;19
844226795;12
844226803;14
844226845;15
844226878;16
844226902;14
844226977;16
844227017;10
844227033;17
844227066;17
844227108;17
844227124;14
844227199;16
844227207;17
844227215;10
844227223;14
844227264;18
844227298;16
844227330;17
844227421;14
844227439;16
844227447;19
844227454;15
844227462;18
844227470;11
844227488;13
844227496;16
844227504;17
844227512;10
844227520;13
844227538;15
844227546;18
844227561;17
844227579;19
844227595;15
844227603;17
844227611;10
844227629;12
844227637;15
844227645;18
844227652;14
844227660;17
844227678;19
844227694;16
844227702;17
844227710;10
844227728;12
844227736;15
844227751;14
844227769;16
844227785;12
844227793;16
844227801;17
844227819;19
844227835;15
844227843;19
844227850;14
844227868;16
844227876;19
844227884;13
844227892;16
844227900;17
844227918;19
844227926;12
844227934;16
844227942;19
844227959;13
844227967;16
844227975;19
844227983;13
844227991;16
844228007;10
844228015;13
844228023;17
844228031;10
844228049;12
844228056;17
844228064;11
844228072;14
844228080;17
844228098;19
844228114;14
844228122;17
844228130;10
844228148;12
844228155;17
844228171;14
844228189;16
844228197;19
844228205;10
844228213;14
844228239;19
844228254;18
844228270;14
844228288;16
844228296;19
844228304;11
844228312;14
844228338;19
844228353;18
844228361;11
844228379;13
844228387;16
844228395;19
844228403;11
844228411;14
844228429;16
844228437;19
844228445;12
844228452;18
